,id,ts,target_ts,resource,input_value,predicted_value,actual_value,horizon_seconds,model_version
5454,5399,2026-03-07 01:21:51.787170+00:00,2026-03-07 01:22:51.78717+00,ram,53.31640625,57.54438400268555,54.49609375,60,v20260306-_tuned_20260306-181039-0246
5455,5400,2026-03-07 01:21:51.809339+00:00,2026-03-07 01:22:51.809339+00,rps,836.1167223344466,913.214599609375,836.6,60,v20260306-_tuned_20260306-181039-0246
5458,5401,2026-03-07 01:22:06.763105+00:00,2026-03-07 01:23:06.763105+00,cpu,0.1107937762720368,0.1217229664325714,0.1115476790212328,60,v20260306-_tuned_20260306-181039-0246
5394,5402,2026-03-07 01:22:06.783002+00:00,2026-03-07 01:23:06.783002+00,ram,53.31640625,57.55833053588867,54.15625,60,v20260306-_tuned_20260306-181039-0246
5395,5403,2026-03-07 01:22:06.799195+00:00,2026-03-07 01:23:06.799195+00,rps,842.7,916.6563110351562,840.8768175363509,60,v20260306-_tuned_20260306-181039-0246
5456,5404,2026-03-07 01:22:21.776599+00:00,2026-03-07 01:23:21.776599+00,cpu,0.1110335699885985,0.1225583627820015,0.1122818213262176,60,v20260306-_tuned_20260306-181039-0246
5457,5405,2026-03-07 01:22:21.792373+00:00,2026-03-07 01:23:21.792373+00,ram,53.9921875,57.6289176940918,55.05078125,60,v20260306-_tuned_20260306-181039-0246
5459,5406,2026-03-07 01:22:21.810466+00:00,2026-03-07 01:23:21.810466+00,rps,841.3031739365213,923.3736572265624,848.7369747394948,60,v20260306-_tuned_20260306-181039-0246
5396,5407,2026-03-07 01:22:36.776450+00:00,2026-03-07 01:23:36.77645+00,cpu,0.093662853410886,0.1226992160081863,0.0964538402881274,60,v20260306-_tuned_20260306-181039-0246
5397,5408,2026-03-07 01:22:36.792542+00:00,2026-03-07 01:23:36.792542+00,ram,53.9921875,57.66795349121094,55.78125,60,v20260306-_tuned_20260306-181039-0246
5518,5409,2026-03-07 01:22:36.807407+00:00,2026-03-07 01:23:36.807407+00,rps,833.8433231335374,931.72314453125,898.08,60,v20260306-_tuned_20260306-181039-0246
5460,5410,2026-03-07 01:22:51.765843+00:00,2026-03-07 01:23:51.765843+00,cpu,0.0942797008542941,0.1237021386623382,0.1226715713909886,60,v20260306-_tuned_20260306-181039-0246
5461,5411,2026-03-07 01:22:51.780438+00:00,2026-03-07 01:23:51.780438+00,ram,54.49609375,57.785064697265625,56.28125,60,v20260306-_tuned_20260306-181039-0246
5462,5412,2026-03-07 01:22:51.797816+00:00,2026-03-07 01:23:51.797816+00,rps,836.6,940.5071411132812,927.68,60,v20260306-_tuned_20260306-181039-0246
5519,5413,2026-03-07 01:23:06.764402+00:00,2026-03-07 01:24:06.764402+00,cpu,0.1115476790212328,0.1236503645777702,0.1343398660493593,60,v20260306-_tuned_20260306-181039-0246
5520,5414,2026-03-07 01:23:06.778878+00:00,2026-03-07 01:24:06.778878+00,ram,54.15625,57.77326202392578,57.390625,60,v20260306-_tuned_20260306-181039-0246
5521,5415,2026-03-07 01:23:06.792326+00:00,2026-03-07 01:24:06.792326+00,rps,840.8768175363509,932.126708984375,1010.759784804304,60,v20260306-_tuned_20260306-181039-0246
5463,5416,2026-03-07 01:23:21.780562+00:00,2026-03-07 01:24:21.780562+00,cpu,0.1122818213262176,0.1251974403858184,0.1400293294663064,60,v20260306-_tuned_20260306-181039-0246
5464,5417,2026-03-07 01:23:21.796252+00:00,2026-03-07 01:24:21.796252+00,ram,55.05078125,57.9091911315918,57.83984375,60,v20260306-_tuned_20260306-181039-0246
5465,5418,2026-03-07 01:23:21.811428+00:00,2026-03-07 01:24:21.811428+00,rps,848.7369747394948,939.6575927734376,1039.4407888157764,60,v20260306-_tuned_20260306-181039-0246
5522,5419,2026-03-07 01:23:36.771906+00:00,2026-03-07 01:24:36.771906+00,cpu,0.0964538402881274,0.127741128206253,0.1126401640309562,60,v20260306-_tuned_20260306-181039-0246
5523,5420,2026-03-07 01:23:36.787625+00:00,2026-03-07 01:24:36.787625+00,ram,55.78125,58.194820404052734,57.83984375,60,v20260306-_tuned_20260306-181039-0246
5524,5421,2026-03-07 01:23:36.803143+00:00,2026-03-07 01:24:36.803143+00,rps,898.08,960.328369140625,1101.9379612407752,60,v20260306-_tuned_20260306-181039-0246
5466,5422,2026-03-07 01:23:51.773031+00:00,2026-03-07 01:24:51.773031+00,cpu,0.1226715713909886,0.1310929805040359,0.1231793848387094,60,v20260306-_tuned_20260306-181039-0246
5467,5423,2026-03-07 01:23:51.791009+00:00,2026-03-07 01:24:51.791009+00,ram,56.28125,58.60309982299805,60.0,60,v20260306-_tuned_20260306-181039-0246
5468,5424,2026-03-07 01:23:51.806137+00:00,2026-03-07 01:24:51.806137+00,rps,927.68,979.9566040039062,1126.317473650527,60,v20260306-_tuned_20260306-181039-0246
5525,5425,2026-03-07 01:24:06.778516+00:00,2026-03-07 01:25:06.778516+00,cpu,0.1343398660493593,0.1358067691326141,0.1537990695804452,60,v20260306-_tuned_20260306-181039-0246
5526,5426,2026-03-07 01:24:06.793608+00:00,2026-03-07 01:25:06.793608+00,ram,57.390625,59.06539916992188,60.125,60,v20260306-_tuned_20260306-181039-0246
5527,5427,2026-03-07 01:24:06.807354+00:00,2026-03-07 01:25:06.807354+00,rps,1010.759784804304,998.7780151367188,1180.62,60,v20260306-_tuned_20260306-181039-0246
5469,5428,2026-03-07 01:24:21.770906+00:00,2026-03-07 01:25:21.770906+00,cpu,0.1400293294663064,0.1398137062788009,0.1595857854960609,60,v20260306-_tuned_20260306-181039-0246
5470,5429,2026-03-07 01:24:21.785358+00:00,2026-03-07 01:25:21.785358+00,ram,57.83984375,59.957157135009766,62.25,60,v20260306-_tuned_20260306-181039-0246
5471,5430,2026-03-07 01:24:21.809988+00:00,2026-03-07 01:25:21.809988+00,rps,1039.4407888157764,1047.3804931640625,1210.98,60,v20260306-_tuned_20260306-181039-0246
5528,5431,2026-03-07 01:24:36.771969+00:00,2026-03-07 01:25:36.771969+00,cpu,0.1126401640309562,0.1440306305885315,0.1652224359824907,60,v20260306-_tuned_20260306-181039-0246
5529,5432,2026-03-07 01:24:36.795010+00:00,2026-03-07 01:25:36.79501+00,ram,57.83984375,61.17403411865234,62.734375,60,v20260306-_tuned_20260306-181039-0246
5530,5433,2026-03-07 01:24:36.813710+00:00,2026-03-07 01:25:36.81371+00,rps,1101.9379612407752,1119.0894775390625,1278.42,60,v20260306-_tuned_20260306-181039-0246
5472,5434,2026-03-07 01:24:51.785861+00:00,2026-03-07 01:25:51.785861+00,cpu,0.1231793848387094,0.1530008912086486,0.1401001668939892,60,v20260306-_tuned_20260306-181039-0246
5473,5435,2026-03-07 01:24:51.804572+00:00,2026-03-07 01:25:51.804572+00,ram,60.0,63.19262313842773,63.69140625,60,v20260306-_tuned_20260306-181039-0246
5474,5436,2026-03-07 01:24:51.818804+00:00,2026-03-07 01:25:51.818804+00,rps,1126.317473650527,1211.8739013671875,1307.593848123037,60,v20260306-_tuned_20260306-181039-0246
5531,5437,2026-03-07 01:25:06.774314+00:00,2026-03-07 01:26:06.774314+00,cpu,0.1537990695804452,0.1611140668392181,0.178346763875625,60,v20260306-_tuned_20260306-181039-0246
5532,5438,2026-03-07 01:25:06.789828+00:00,2026-03-07 01:26:06.789828+00,ram,60.125,65.32084655761719,64.328125,60,v20260306-_tuned_20260306-181039-0246
5533,5439,2026-03-07 01:25:06.805080+00:00,2026-03-07 01:26:06.80508+00,rps,1180.62,1299.216796875,1361.267225344507,60,v20260306-_tuned_20260306-181039-0246
5534,5440,2026-03-07 01:25:21.792205+00:00,2026-03-07 01:26:21.792205+00,cpu,0.1595857854960609,0.1704980432987213,0.1835790133880088,60,v20260306-_tuned_20260306-181039-0246
5535,5441,2026-03-07 01:25:21.811656+00:00,2026-03-07 01:26:21.811656+00,ram,62.25,67.54302978515625,65.03125,60,v20260306-_tuned_20260306-181039-0246
5536,5442,2026-03-07 01:25:21.828100+00:00,2026-03-07 01:26:21.8281+00,rps,1210.98,1393.6427001953125,1375.94,60,v20260306-_tuned_20260306-181039-0246
5537,5443,2026-03-07 01:25:36.782661+00:00,2026-03-07 01:26:36.782661+00,cpu,0.1652224359824907,0.1792439520359039,0.1483734363041893,60,v20260306-_tuned_20260306-181039-0246
5538,5444,2026-03-07 01:25:36.796073+00:00,2026-03-07 01:26:36.796073+00,ram,62.734375,69.94806671142578,65.03125,60,v20260306-_tuned_20260306-181039-0246
5539,5445,2026-03-07 01:25:36.811044+00:00,2026-03-07 01:26:36.811044+00,rps,1278.42,1505.6683349609375,1423.46,60,v20260306-_tuned_20260306-181039-0246
5540,5446,2026-03-07 01:25:51.774615+00:00,2026-03-07 01:26:51.774615+00,cpu,0.1401001668939892,0.1852967590093612,0.1887723325766171,60,v20260306-_tuned_20260306-181039-0246
5541,5447,2026-03-07 01:25:51.791363+00:00,2026-03-07 01:26:51.791363+00,ram,63.69140625,71.73202514648438,66.48828125,60,v20260306-_tuned_20260306-181039-0246
5542,5448,2026-03-07 01:25:51.810042+00:00,2026-03-07 01:26:51.810042+00,rps,1307.593848123037,1598.7293701171875,1450.2400000000002,60,v20260306-_tuned_20260306-181039-0246
5543,5449,2026-03-07 01:26:06.782179+00:00,2026-03-07 01:27:06.782179+00,cpu,0.178346763875625,0.1908038705587387,0.1951480433069652,60,v20260306-_tuned_20260306-181039-0246
5544,5450,2026-03-07 01:26:06.799808+00:00,2026-03-07 01:27:06.799808+00,ram,64.328125,73.62191009521484,66.74609375,60,v20260306-_tuned_20260306-181039-0246
5545,5451,2026-03-07 01:26:06.814822+00:00,2026-03-07 01:27:06.814822+00,rps,1361.267225344507,1678.8529052734375,1512.04,60,v20260306-_tuned_20260306-181039-0246
5546,5452,2026-03-07 01:26:21.779612+00:00,2026-03-07 01:27:21.779612+00,cpu,0.1835790133880088,0.1950328201055526,0.2001399092547711,60,v20260306-_tuned_20260306-181039-0246
5547,5453,2026-03-07 01:26:21.794473+00:00,2026-03-07 01:27:21.794473+00,ram,65.03125,74.9263916015625,67.57421875,60,v20260306-_tuned_20260306-181039-0246
5548,5454,2026-03-07 01:26:21.811325+00:00,2026-03-07 01:27:21.811325+00,rps,1375.94,1744.1829833984375,1535.1907038140764,60,v20260306-_tuned_20260306-181039-0246
5549,5455,2026-03-07 01:26:36.787905+00:00,2026-03-07 01:27:36.787905+00,cpu,0.1483734363041893,0.1969734132289886,0.2053658996732242,60,v20260306-_tuned_20260306-181039-0246
5550,5456,2026-03-07 01:26:36.805364+00:00,2026-03-07 01:27:36.805364+00,ram,65.03125,75.48738098144531,68.15625,60,v20260306-_tuned_20260306-181039-0246
5551,5457,2026-03-07 01:26:36.823506+00:00,2026-03-07 01:27:36.823506+00,rps,1423.46,1784.9249267578125,1593.56,60,v20260306-_tuned_20260306-181039-0246
5552,5458,2026-03-07 01:26:51.796341+00:00,2026-03-07 01:27:51.796341+00,cpu,0.1887723325766171,0.1999843269586563,0.210436635783789,60,v20260306-_tuned_20260306-181039-0246
5553,5459,2026-03-07 01:26:51.811401+00:00,2026-03-07 01:27:51.811401+00,ram,66.48828125,76.42707824707031,70.72265625,60,v20260306-_tuned_20260306-181039-0246
5554,5460,2026-03-07 01:26:51.836418+00:00,2026-03-07 01:27:51.836418+00,rps,1450.2400000000002,1829.989013671875,1608.24,60,v20260306-_tuned_20260306-181039-0246
5555,5461,2026-03-07 01:27:06.781753+00:00,2026-03-07 01:28:06.781753+00,cpu,0.1951480433069652,0.2016695588827133,0.1766814303116482,60,v20260306-_tuned_20260306-181039-0246
5556,5462,2026-03-07 01:27:06.807460+00:00,2026-03-07 01:28:06.80746+00,ram,66.74609375,76.91022491455078,70.72265625,60,v20260306-_tuned_20260306-181039-0246
5557,5463,2026-03-07 01:27:06.826754+00:00,2026-03-07 01:28:06.826754+00,rps,1512.04,1852.83837890625,1664.58,60,v20260306-_tuned_20260306-181039-0246
5558,5464,2026-03-07 01:27:21.787641+00:00,2026-03-07 01:28:21.787641+00,cpu,0.2001399092547711,0.2027449011802673,0.1857201236365062,60,v20260306-_tuned_20260306-181039-0246
5559,5465,2026-03-07 01:27:21.802728+00:00,2026-03-07 01:28:21.802728+00,ram,67.57421875,77.2241439819336,72.3046875,60,v20260306-_tuned_20260306-181039-0246
5560,5466,2026-03-07 01:27:21.819542+00:00,2026-03-07 01:28:21.819542+00,rps,1535.1907038140764,1868.754638671875,1684.1463170736586,60,v20260306-_tuned_20260306-181039-0246
5561,5467,2026-03-07 01:27:36.799767+00:00,2026-03-07 01:28:36.799767+00,cpu,0.2053658996732242,0.2039390802383422,0.1630330194129917,60,v20260306-_tuned_20260306-181039-0246
5562,5468,2026-03-07 01:27:36.818775+00:00,2026-03-07 01:28:36.818775+00,ram,68.15625,77.41370391845703,72.3046875,60,v20260306-_tuned_20260306-181039-0246
5563,5469,2026-03-07 01:27:36.837482+00:00,2026-03-07 01:28:36.837482+00,rps,1593.56,1884.947265625,1749.48,60,v20260306-_tuned_20260306-181039-0246
5564,5470,2026-03-07 01:27:51.814781+00:00,2026-03-07 01:28:51.814781+00,cpu,0.210436635783789,0.2035973370075225,0.2296430944963658,60,v20260306-_tuned_20260306-181039-0246
5565,5471,2026-03-07 01:27:51.829824+00:00,2026-03-07 01:28:51.829824+00,ram,70.72265625,77.8945083618164,73.3359375,60,v20260306-_tuned_20260306-181039-0246
5566,5472,2026-03-07 01:27:51.846172+00:00,2026-03-07 01:28:51.846172+00,rps,1608.24,1907.88427734375,1773.8045239095218,60,v20260306-_tuned_20260306-181039-0246
5567,5473,2026-03-07 01:28:06.801703+00:00,2026-03-07 01:29:06.801703+00,cpu,0.1766814303116482,0.2050166577100753,0.2327011672259092,60,v20260306-_tuned_20260306-181039-0246
5568,5474,2026-03-07 01:28:06.819158+00:00,2026-03-07 01:29:06.819158+00,ram,70.72265625,77.92344665527344,73.3359375,60,v20260306-_tuned_20260306-181039-0246
5569,5475,2026-03-07 01:28:06.838257+00:00,2026-03-07 01:29:06.838257+00,rps,1664.58,1930.1827392578125,1821.74,60,v20260306-_tuned_20260306-181039-0246
5570,5476,2026-03-07 01:28:21.813752+00:00,2026-03-07 01:29:21.813752+00,cpu,0.1857201236365062,0.2062734514474868,0.2363198409134642,60,v20260306-_tuned_20260306-181039-0246
5571,5477,2026-03-07 01:28:21.832231+00:00,2026-03-07 01:29:21.832231+00,ram,72.3046875,78.61944580078125,75.48828125,60,v20260306-_tuned_20260306-181039-0246
5572,5478,2026-03-07 01:28:21.850768+00:00,2026-03-07 01:29:21.850768+00,rps,1684.1463170736586,1958.0101318359373,1843.58,60,v20260306-_tuned_20260306-181039-0246
5573,5479,2026-03-07 01:28:36.819873+00:00,2026-03-07 01:29:36.819873+00,cpu,0.1630330194129917,0.2084463685750961,0.2378894507237699,60,v20260306-_tuned_20260306-181039-0246
5574,5480,2026-03-07 01:28:36.839660+00:00,2026-03-07 01:29:36.83966+00,ram,72.3046875,78.853759765625,75.48828125,60,v20260306-_tuned_20260306-181039-0246
5575,5481,2026-03-07 01:28:36.854984+00:00,2026-03-07 01:29:36.854984+00,rps,1749.48,1984.895751953125,1887.68,60,v20260306-_tuned_20260306-181039-0246
5576,5482,2026-03-07 01:28:51.785753+00:00,2026-03-07 01:29:51.785753+00,cpu,0.2296430944963658,0.2057283818721771,0.1971329601184455,60,v20260306-_tuned_20260306-181039-0246
5577,5483,2026-03-07 01:28:51.804465+00:00,2026-03-07 01:29:51.804465+00,ram,73.3359375,79.236328125,77.53125,60,v20260306-_tuned_20260306-181039-0246
5578,5484,2026-03-07 01:28:51.822665+00:00,2026-03-07 01:29:51.822665+00,rps,1773.8045239095218,2019.76025390625,1910.7582151643037,60,v20260306-_tuned_20260306-181039-0246
5635,5485,2026-03-07 01:29:06.777803+00:00,2026-03-07 01:30:06.777803+00,cpu,0.2327011672259092,0.2033236473798751,0.2045223012907024,60,v20260306-_tuned_20260306-181039-0246
5636,5486,2026-03-07 01:29:06.793833+00:00,2026-03-07 01:30:06.793833+00,ram,73.3359375,79.07164001464844,77.53125,60,v20260306-_tuned_20260306-181039-0246
5637,5487,2026-03-07 01:29:06.813895+00:00,2026-03-07 01:30:06.813895+00,rps,1821.74,2037.7598876953125,1949.42,60,v20260306-_tuned_20260306-181039-0246
5579,5488,2026-03-07 01:29:21.792128+00:00,2026-03-07 01:30:21.792128+00,cpu,0.2363198409134642,0.2000461369752884,0.2464805202607291,60,v20260306-_tuned_20260306-181039-0246
5580,5489,2026-03-07 01:29:21.806664+00:00,2026-03-07 01:30:21.806664+00,ram,75.48828125,78.97771453857422,78.37890625,60,v20260306-_tuned_20260306-181039-0246
5581,5490,2026-03-07 01:29:21.835270+00:00,2026-03-07 01:30:21.83527+00,rps,1843.58,2049.516357421875,1972.1394427888565,60,v20260306-_tuned_20260306-181039-0246
5638,5491,2026-03-07 01:29:36.781645+00:00,2026-03-07 01:30:36.781645+00,cpu,0.2378894507237699,0.1979210972785949,0.2496421870890508,60,v20260306-_tuned_20260306-181039-0246
5639,5492,2026-03-07 01:29:36.809461+00:00,2026-03-07 01:30:36.809461+00,ram,75.48828125,78.53795623779297,79.0234375,60,v20260306-_tuned_20260306-181039-0246
5640,5493,2026-03-07 01:29:36.827025+00:00,2026-03-07 01:30:36.827025+00,rps,1887.68,2057.5908203125,2008.959820803584,60,v20260306-_tuned_20260306-181039-0246
5582,5494,2026-03-07 01:29:51.804510+00:00,2026-03-07 01:30:51.80451+00,cpu,0.1971329601184455,0.1972709894180297,0.2557080365621977,60,v20260306-_tuned_20260306-181039-0246
5583,5495,2026-03-07 01:29:51.824493+00:00,2026-03-07 01:30:51.824493+00,ram,77.53125,78.15635681152344,79.640625,60,v20260306-_tuned_20260306-181039-0246
5584,5496,2026-03-07 01:29:51.844406+00:00,2026-03-07 01:30:51.844406+00,rps,1910.7582151643037,2049.379150390625,2024.059518809624,60,v20260306-_tuned_20260306-181039-0246
5641,5497,2026-03-07 01:30:06.801529+00:00,2026-03-07 01:31:06.801529+00,cpu,0.2045223012907024,0.1975869834423065,0.2545080759863574,60,v20260306-_tuned_20260306-181039-0246
5642,5498,2026-03-07 01:30:06.819258+00:00,2026-03-07 01:31:06.819258+00,ram,77.53125,77.99560546875,81.359375,60,v20260306-_tuned_20260306-181039-0246
5643,5499,2026-03-07 01:30:06.838355+00:00,2026-03-07 01:31:06.838355+00,rps,1949.42,2054.523193359375,2063.2387352252954,60,v20260306-_tuned_20260306-181039-0246
5585,5500,2026-03-07 01:30:21.790802+00:00,2026-03-07 01:31:21.790802+00,cpu,0.2464805202607291,0.1959688812494278,0.2543510628211611,60,v20260306-_tuned_20260306-181039-0246
5586,5501,2026-03-07 01:30:21.807875+00:00,2026-03-07 01:31:21.807875+00,ram,78.37890625,78.29255676269531,81.61328125,60,v20260306-_tuned_20260306-181039-0246
5587,5502,2026-03-07 01:30:21.827127+00:00,2026-03-07 01:31:21.827127+00,rps,1972.1394427888565,2072.06982421875,2064.958700825983,60,v20260306-_tuned_20260306-181039-0246
5644,5503,2026-03-07 01:30:36.797740+00:00,2026-03-07 01:31:36.79774+00,cpu,0.2496421870890508,0.1968638002872467,0.2549802126524064,60,v20260306-_tuned_20260306-181039-0246
5645,5504,2026-03-07 01:30:36.817046+00:00,2026-03-07 01:31:36.817046+00,ram,79.0234375,78.37539672851562,83.09375,60,v20260306-_tuned_20260306-181039-0246
5646,5505,2026-03-07 01:30:36.835440+00:00,2026-03-07 01:31:36.83544+00,rps,2008.959820803584,2081.322265625,2086.061721234425,60,v20260306-_tuned_20260306-181039-0246
5588,5506,2026-03-07 01:30:51.805882+00:00,2026-03-07 01:31:51.805882+00,cpu,0.2557080365621977,0.1974740326404571,0.2567834548236186,60,v20260306-_tuned_20260306-181039-0246
5589,5507,2026-03-07 01:30:51.824624+00:00,2026-03-07 01:31:51.824624+00,ram,79.640625,78.41472625732422,83.9296875,60,v20260306-_tuned_20260306-181039-0246
5590,5508,2026-03-07 01:30:51.840601+00:00,2026-03-07 01:31:51.840601+00,rps,2024.059518809624,2088.5478515625,2087.66,60,v20260306-_tuned_20260306-181039-0246
5647,5509,2026-03-07 01:31:06.838923+00:00,2026-03-07 01:32:06.838923+00,cpu,0.2545080759863574,0.1966087073087692,0.2581549473786601,60,v20260306-_tuned_20260306-181039-0246
5648,5510,2026-03-07 01:31:06.858772+00:00,2026-03-07 01:32:06.858772+00,ram,81.359375,78.8758773803711,82.07421875,60,v20260306-_tuned_20260306-181039-0246
5649,5511,2026-03-07 01:31:06.877074+00:00,2026-03-07 01:32:06.877074+00,rps,2063.2387352252954,2091.671875,2090.82,60,v20260306-_tuned_20260306-181039-0246
5591,5512,2026-03-07 01:31:21.821815+00:00,2026-03-07 01:32:21.821815+00,cpu,0.2543510628211611,0.1969183385372162,0.2544727384162763,60,v20260306-_tuned_20260306-181039-0246
5592,5513,2026-03-07 01:31:21.840500+00:00,2026-03-07 01:32:21.8405+00,ram,81.61328125,78.92591857910156,84.15234375,60,v20260306-_tuned_20260306-181039-0246
5593,5514,2026-03-07 01:31:21.862429+00:00,2026-03-07 01:32:21.862429+00,rps,2064.958700825983,2098.044189453125,2088.92,60,v20260306-_tuned_20260306-181039-0246
5650,5515,2026-03-07 01:31:36.789093+00:00,2026-03-07 01:32:36.789093+00,cpu,0.2549802126524064,0.1967687010765075,0.2544307896596707,60,v20260306-_tuned_20260306-181039-0246
5651,5516,2026-03-07 01:31:36.806296+00:00,2026-03-07 01:32:36.806296+00,ram,83.09375,79.25039672851562,86.12890625,60,v20260306-_tuned_20260306-181039-0246
5652,5517,2026-03-07 01:31:36.823485+00:00,2026-03-07 01:32:36.823485+00,rps,2086.061721234425,2101.77685546875,2097.681953639073,60,v20260306-_tuned_20260306-181039-0246
5594,5518,2026-03-07 01:31:51.816742+00:00,2026-03-07 01:32:51.816742+00,cpu,0.2567834548236186,0.1967258304357528,0.2536290545484149,60,v20260306-_tuned_20260306-181039-0246
5595,5519,2026-03-07 01:31:51.834697+00:00,2026-03-07 01:32:51.834697+00,ram,83.9296875,79.6659927368164,87.58203125,60,v20260306-_tuned_20260306-181039-0246
5596,5520,2026-03-07 01:31:51.861386+00:00,2026-03-07 01:32:51.861386+00,rps,2087.66,2106.2236328125,2100.66,60,v20260306-_tuned_20260306-181039-0246
5653,5521,2026-03-07 01:32:06.816396+00:00,2026-03-07 01:33:06.816396+00,cpu,0.2581549473786601,0.1975364685058593,0.2550802592638941,60,v20260306-_tuned_20260306-181039-0246
5654,5522,2026-03-07 01:32:06.843434+00:00,2026-03-07 01:33:06.843434+00,ram,82.07421875,79.34891510009766,84.546875,60,v20260306-_tuned_20260306-181039-0246
5655,5523,2026-03-07 01:32:06.861220+00:00,2026-03-07 01:33:06.86122+00,rps,2090.82,2112.345703125,2122.2000000000003,60,v20260306-_tuned_20260306-181039-0246
5597,5524,2026-03-07 01:32:21.823477+00:00,2026-03-07 01:33:21.823477+00,cpu,0.2544727384162763,0.1967645138502121,0.2529434573285288,60,v20260306-_tuned_20260306-181039-0246
5598,5525,2026-03-07 01:32:21.837264+00:00,2026-03-07 01:33:21.837264+00,ram,84.15234375,79.80029296875,85.72265625,60,v20260306-_tuned_20260306-181039-0246
5599,5526,2026-03-07 01:32:21.853888+00:00,2026-03-07 01:33:21.853888+00,rps,2088.92,2108.31103515625,2117.82,60,v20260306-_tuned_20260306-181039-0246
5656,5527,2026-03-07 01:32:36.790046+00:00,2026-03-07 01:33:36.790046+00,cpu,0.2544307896596707,0.1957257241010666,0.1935386614088002,60,v20260306-_tuned_20260306-181039-0246
5657,5528,2026-03-07 01:32:36.804489+00:00,2026-03-07 01:33:36.804489+00,ram,86.12890625,80.72383880615234,85.72265625,60,v20260306-_tuned_20260306-181039-0246
5658,5529,2026-03-07 01:32:36.820768+00:00,2026-03-07 01:33:36.820768+00,rps,2097.681953639073,2105.40478515625,2120.4,60,v20260306-_tuned_20260306-181039-0246
5600,5530,2026-03-07 01:32:51.821762+00:00,2026-03-07 01:33:51.821762+00,cpu,0.2536290545484149,0.194790244102478,0.2532106938599374,60,v20260306-_tuned_20260306-181039-0246
5601,5531,2026-03-07 01:32:51.838028+00:00,2026-03-07 01:33:51.838028+00,ram,87.58203125,81.8196029663086,84.42578125,60,v20260306-_tuned_20260306-181039-0246
5602,5532,2026-03-07 01:32:51.856419+00:00,2026-03-07 01:33:51.856419+00,rps,2100.66,2106.9091796875,2112.4,60,v20260306-_tuned_20260306-181039-0246
5659,5533,2026-03-07 01:33:06.794850+00:00,2026-03-07 01:34:06.79485+00,cpu,0.2550802592638941,0.1955637633800506,0.252179257525259,60,v20260306-_tuned_20260306-181039-0246
5660,5534,2026-03-07 01:33:06.812858+00:00,2026-03-07 01:34:06.812858+00,ram,84.546875,81.7541275024414,89.29296875,60,v20260306-_tuned_20260306-181039-0246
5661,5535,2026-03-07 01:33:06.837538+00:00,2026-03-07 01:34:06.837538+00,rps,2122.2000000000003,2119.90625,2118.462369247385,60,v20260306-_tuned_20260306-181039-0246
5603,5536,2026-03-07 01:33:21.799905+00:00,2026-03-07 01:34:21.799905+00,cpu,0.2529434573285288,0.1953338831663131,0.2484474293024073,60,v20260306-_tuned_20260306-181039-0246
5604,5537,2026-03-07 01:33:21.820868+00:00,2026-03-07 01:34:21.820868+00,ram,85.72265625,82.05776977539062,86.50390625,60,v20260306-_tuned_20260306-181039-0246
5605,5538,2026-03-07 01:33:21.839275+00:00,2026-03-07 01:34:21.839275+00,rps,2117.82,2122.927978515625,2105.157896842063,60,v20260306-_tuned_20260306-181039-0246
5662,5539,2026-03-07 01:33:36.803133+00:00,2026-03-07 01:34:36.803133+00,cpu,0.1935386614088002,0.192588984966278,0.2027213605024204,60,v20260306-_tuned_20260306-181039-0246
5663,5540,2026-03-07 01:33:36.821194+00:00,2026-03-07 01:34:36.821194+00,ram,85.72265625,82.2345199584961,93.03515625,60,v20260306-_tuned_20260306-181039-0246
5664,5541,2026-03-07 01:33:36.840567+00:00,2026-03-07 01:34:36.840567+00,rps,2120.4,2114.41845703125,2093.38,60,v20260306-_tuned_20260306-181039-0246
5606,5542,2026-03-07 01:33:51.791427+00:00,2026-03-07 01:34:51.791427+00,cpu,0.2532106938599374,0.1945158094167709,0.2428703728362144,60,v20260306-_tuned_20260306-181039-0246
5607,5543,2026-03-07 01:33:51.807560+00:00,2026-03-07 01:34:51.80756+00,ram,84.42578125,82.36392974853516,94.04296875,60,v20260306-_tuned_20260306-181039-0246
5608,5544,2026-03-07 01:33:51.823903+00:00,2026-03-07 01:34:51.823903+00,rps,2112.4,2132.9345703125,2077.8984420311594,60,v20260306-_tuned_20260306-181039-0246
5665,5545,2026-03-07 01:34:06.790079+00:00,2026-03-07 01:35:06.790079+00,cpu,0.252179257525259,0.1934750825166702,0.2063767034112015,60,v20260306-_tuned_20260306-181039-0246
5666,5546,2026-03-07 01:34:06.807112+00:00,2026-03-07 01:35:06.807112+00,ram,89.29296875,83.7462387084961,91.29296875,60,v20260306-_tuned_20260306-181039-0246
5667,5547,2026-03-07 01:34:06.821685+00:00,2026-03-07 01:35:06.821685+00,rps,2118.462369247385,2128.1533203125,2096.58,60,v20260306-_tuned_20260306-181039-0246
5609,5548,2026-03-07 01:34:21.809623+00:00,2026-03-07 01:35:21.809623+00,cpu,0.2484474293024073,0.1941153854131698,0.2424606632200538,60,v20260306-_tuned_20260306-181039-0246
5610,5549,2026-03-07 01:34:21.827073+00:00,2026-03-07 01:35:21.827073+00,ram,86.50390625,83.84337615966797,94.609375,60,v20260306-_tuned_20260306-181039-0246
5611,5550,2026-03-07 01:34:21.853166+00:00,2026-03-07 01:35:21.853166+00,rps,2105.157896842063,2137.549072265625,2079.08,60,v20260306-_tuned_20260306-181039-0246
