"id","ts","target_ts","resource","input_value","predicted_value","actual_value","horizon_seconds","model_version"
543,"2026-02-28 13:14:51.578236+00","2026-02-28 13:15:51.577736+00","rps","2273.7","0.2555485665798187","2313.36",60,"v0.0.0_placeholder"
544,"2026-02-28 13:15:06.505637+00","2026-02-28 13:16:06.505173+00","cpu","0.2219171324991229","0.06866317987442017","0.19566857088315467",60,"v0.0.0_placeholder"
545,"2026-02-28 13:15:06.528819+00","2026-02-28 13:16:06.528347+00","ram","93.51953125","0.5502132177352905","92.9453125",60,"v0.0.0_placeholder"
546,"2026-02-28 13:15:06.552895+00","2026-02-28 13:16:06.552434+00","rps","2281.6","0.2555537819862366","2321.94",60,"v0.0.0_placeholder"
547,"2026-02-28 13:15:21.510506+00","2026-02-28 13:16:21.510048+00","cpu","0.1738908836977929","0.06874200701713562","0.22377385957664012",60,"v0.0.0_placeholder"
548,"2026-02-28 13:15:21.542653+00","2026-02-28 13:16:21.542197+00","ram","92.921875","0.5501712560653687","91.234375",60,"v0.0.0_placeholder"
549,"2026-02-28 13:15:21.56576+00","2026-02-28 13:16:21.56524+00","rps","2319.7799999999997","0.2555994689464569","2322.5600000000004",60,"v0.0.0_placeholder"
550,"2026-02-28 13:15:36.509126+00","2026-02-28 13:16:36.508636+00","cpu","0.16438750106185912","0.06873849034309387","0.2210781496533591",60,"v0.0.0_placeholder"
551,"2026-02-28 13:15:36.53623+00","2026-02-28 13:16:36.535777+00","ram","92.921875","0.5501731038093567","92.75390625",60,"v0.0.0_placeholder"
552,"2026-02-28 13:15:36.563993+00","2026-02-28 13:16:36.563399+00","rps","2317.36","0.25559741258621216","2326.32",60,"v0.0.0_placeholder"
553,"2026-02-28 13:15:51.528004+00","2026-02-28 13:16:51.527527+00","cpu","0.22450513746181583","0.06872493028640747","0.22306292457760027",60,"v0.0.0_placeholder"
554,"2026-02-28 13:15:51.556006+00","2026-02-28 13:16:51.55553+00","ram","93.10546875","0.5501803159713745","92.8125",60,"v0.0.0_placeholder"
555,"2026-02-28 13:15:51.586548+00","2026-02-28 13:16:51.585985+00","rps","2317.4","0.2555895447731018","2333.1",60,"v0.0.0_placeholder"
556,"2026-02-28 13:16:06.533573+00","2026-02-28 13:17:06.533102+00","cpu","0.22504067489470156","0.06881251931190491","0.22383184834123232",60,"v0.0.0_placeholder"
557,"2026-02-28 13:16:06.563961+00","2026-02-28 13:17:06.563492+00","ram","91.57421875","0.5501337051391602","92.30859375",60,"v0.0.0_placeholder"
558,"2026-02-28 13:16:06.585203+00","2026-02-28 13:17:06.584751+00","rps","2313.36","0.25564032793045044","2321.52",60,"v0.0.0_placeholder"
559,"2026-02-28 13:16:21.529338+00","2026-02-28 13:17:21.528885+00","cpu","0.19566857088315467","0.06874293088912964","0.1615273792579484",60,"v0.0.0_placeholder"
560,"2026-02-28 13:16:21.55764+00","2026-02-28 13:17:21.557185+00","ram","92.9453125","0.5501707792282104","92.30859375",60,"v0.0.0_placeholder"
561,"2026-02-28 13:16:21.580497+00","2026-02-28 13:17:21.580049+00","rps","2321.94","0.2555999755859375","2324.88",60,"v0.0.0_placeholder"
562,"2026-02-28 13:16:36.524861+00","2026-02-28 13:17:36.524314+00","cpu","0.22377385957664012","0.06886589527130127","0.22412533407453256",60,"v0.0.0_placeholder"
563,"2026-02-28 13:16:36.549338+00","2026-02-28 13:17:36.548889+00","ram","91.234375","0.5501053333282471","92.64453125",60,"v0.0.0_placeholder"
564,"2026-02-28 13:16:36.578233+00","2026-02-28 13:17:36.577768+00","rps","2322.5600000000004","0.25567126274108887","2307.84",60,"v0.0.0_placeholder"
565,"2026-02-28 13:16:51.508813+00","2026-02-28 13:17:51.508291+00","cpu","0.2210781496533591","0.06876018643379211","0.22403754768141895",60,"v0.0.0_placeholder"
566,"2026-02-28 13:16:51.530826+00","2026-02-28 13:17:51.530348+00","ram","92.75390625","0.5501615405082703","86.35546875",60,"v0.0.0_placeholder"
567,"2026-02-28 13:16:51.553173+00","2026-02-28 13:17:51.552657+00","rps","2326.32","0.25560998916625977","2304.92",60,"v0.0.0_placeholder"
568,"2026-02-28 13:17:06.51006+00","2026-02-28 13:18:06.50956+00","cpu","0.22306292457760027","0.06876972317695618","0.22456591595715467",60,"v0.0.0_placeholder"
569,"2026-02-28 13:17:06.54514+00","2026-02-28 13:18:06.544662+00","ram","92.8125","0.5501564741134644","76.40234375",60,"v0.0.0_placeholder"
570,"2026-02-28 13:17:06.569294+00","2026-02-28 13:18:06.568901+00","rps","2333.1","0.2556155323982239","2310.06",60,"v0.0.0_placeholder"
571,"2026-02-28 13:17:21.507636+00","2026-02-28 13:18:21.507276+00","cpu","0.22383184834123232","0.0687786340713501","0.1713999561023981",60,"v0.0.0_placeholder"
572,"2026-02-28 13:17:21.535537+00","2026-02-28 13:18:21.535014+00","ram","92.30859375","0.5501517653465271","76.40234375",60,"v0.0.0_placeholder"
573,"2026-02-28 13:17:21.564934+00","2026-02-28 13:18:21.564467+00","rps","2321.52","0.25562068819999695","2336.3199999999997",60,"v0.0.0_placeholder"
574,"2026-02-28 13:17:36.519461+00","2026-02-28 13:18:36.518948+00","cpu","0.1615273792579484","0.06879135966300964","0.23484090279445166",60,"v0.0.0_placeholder"
575,"2026-02-28 13:17:36.543874+00","2026-02-28 13:18:36.543405+00","ram","92.30859375","0.5501449704170227","75.87890625",60,"v0.0.0_placeholder"
576,"2026-02-28 13:17:36.570851+00","2026-02-28 13:18:36.570373+00","rps","2324.88","0.2556280493736267","2388.6000000000004",60,"v0.0.0_placeholder"
577,"2026-02-28 13:17:51.527821+00","2026-02-28 13:18:51.52735+00","cpu","0.22412533407453256","0.0687330961227417","0.23937797007082393",60,"v0.0.0_placeholder"
578,"2026-02-28 13:17:51.555672+00","2026-02-28 13:18:51.555204+00","ram","92.64453125","0.5501759648323059","75.87890625",60,"v0.0.0_placeholder"
579,"2026-02-28 13:17:51.58332+00","2026-02-28 13:18:51.582943+00","rps","2307.84","0.25559431314468384","2387.28",60,"v0.0.0_placeholder"
580,"2026-02-28 13:18:06.507898+00","2026-02-28 13:19:06.507426+00","cpu","0.22403754768141895","0.06968569755554199","0.19815973937381",60,"v0.0.0_placeholder"
581,"2026-02-28 13:18:06.53077+00","2026-02-28 13:19:06.530231+00","ram","86.35546875","0.5496689677238464","78.43359375",60,"v0.0.0_placeholder"
582,"2026-02-28 13:18:06.558341+00","2026-02-28 13:19:06.557889+00","rps","2304.92","0.25614628195762634","2388.06",60,"v0.0.0_placeholder"
583,"2026-02-28 13:18:21.509795+00","2026-02-28 13:19:21.509398+00","cpu","0.22456591595715467","0.08670270442962646","0.23567410796536237",60,"v0.0.0_placeholder"
584,"2026-02-28 13:18:21.533179+00","2026-02-28 13:19:21.532492+00","ram","76.40234375","0.5406120419502258","77.5234375",60,"v0.0.0_placeholder"
585,"2026-02-28 13:18:21.556037+00","2026-02-28 13:19:21.55558+00","rps","2310.06","0.2660067677497864","2387.26",60,"v0.0.0_placeholder"
586,"2026-02-28 13:18:36.518051+00","2026-02-28 13:19:36.517426+00","cpu","0.1713999561023981","0.09038570523262024","0.23677354315900054",60,"v0.0.0_placeholder"
587,"2026-02-28 13:18:36.54964+00","2026-02-28 13:19:36.549166+00","ram","76.40234375","0.5386518836021423","76.9765625",60,"v0.0.0_placeholder"
588,"2026-02-28 13:18:36.576176+00","2026-02-28 13:19:36.575594+00","rps","2336.3199999999997","0.26814085245132446","2410.58",60,"v0.0.0_placeholder"
589,"2026-02-28 13:18:51.511911+00","2026-02-28 13:19:51.511443+00","cpu","0.23484090279445166","0.10053834319114685","0.2361568652076993",60,"v0.0.0_placeholder"
590,"2026-02-28 13:18:51.543255+00","2026-02-28 13:19:51.542788+00","ram","75.87890625","0.5332483649253845","78.2734375",60,"v0.0.0_placeholder"
591,"2026-02-28 13:18:51.573318+00","2026-02-28 13:19:51.572847+00","rps","2388.6000000000004","0.27402377128601074","2393.42",60,"v0.0.0_placeholder"
592,"2026-02-28 13:19:06.534261+00","2026-02-28 13:20:06.533827+00","cpu","0.23937797007082393","0.10018810629844666","0.19216638000480576",60,"v0.0.0_placeholder"
593,"2026-02-28 13:19:06.556862+00","2026-02-28 13:20:06.55636+00","ram","75.87890625","0.5334347486495972","74.38671875",60,"v0.0.0_placeholder"
594,"2026-02-28 13:19:06.580899+00","2026-02-28 13:20:06.58039+00","rps","2387.28","0.2738208472728729","2399",60,"v0.0.0_placeholder"
595,"2026-02-28 13:19:21.516514+00","2026-02-28 13:20:21.51606+00","cpu","0.19815973937381","0.08838507533073425","0.23845777177863148",60,"v0.0.0_placeholder"
596,"2026-02-28 13:19:21.54623+00","2026-02-28 13:20:21.545774+00","ram","78.43359375","0.5397166609764099","74.8984375",60,"v0.0.0_placeholder"
597,"2026-02-28 13:19:21.575955+00","2026-02-28 13:20:21.575472+00","rps","2388.06","0.2669816017150879","2402.0200000000004",60,"v0.0.0_placeholder"
598,"2026-02-28 13:19:36.512421+00","2026-02-28 13:20:36.511839+00","cpu","0.23567410796536237","0.09223192930221558","0.24106807685202286",60,"v0.0.0_placeholder"
599,"2026-02-28 13:19:36.541481+00","2026-02-28 13:20:36.541133+00","ram","77.5234375","0.5376692414283752","72.35546875",60,"v0.0.0_placeholder"
600,"2026-02-28 13:19:36.56432+00","2026-02-28 13:20:36.563934+00","rps","2387.26","0.2692106366157532","2422.32",60,"v0.0.0_placeholder"
601,"2026-02-28 13:19:51.524812+00","2026-02-28 13:20:51.524333+00","cpu","0.23677354315900054","0.09846103191375732","0.24190786198522785",60,"v0.0.0_placeholder"
602,"2026-02-28 13:19:51.551818+00","2026-02-28 13:20:51.55136+00","ram","76.9765625","0.5343539714813232","69.94921875",60,"v0.0.0_placeholder"
603,"2026-02-28 13:19:51.576168+00","2026-02-28 13:20:51.575769+00","rps","2410.58","0.2728201150894165","2418.8",60,"v0.0.0_placeholder"
604,"2026-02-28 13:20:06.508559+00","2026-02-28 13:21:06.50819+00","cpu","0.2361568652076993","0.08961492776870728","0.24153477265724815",60,"v0.0.0_placeholder"
605,"2026-02-28 13:20:06.537687+00","2026-02-28 13:21:06.537238+00","ram","78.2734375","0.5390620827674866","69.97265625",60,"v0.0.0_placeholder"
606,"2026-02-28 13:20:06.565776+00","2026-02-28 13:21:06.565318+00","rps","2393.42","0.26769423484802246","2402.2",60,"v0.0.0_placeholder"
607,"2026-02-28 13:20:21.507835+00","2026-02-28 13:21:21.507368+00","cpu","0.19216638000480576","0.10999387502670288","0.17410623721622476",60,"v0.0.0_placeholder"
608,"2026-02-28 13:20:21.53286+00","2026-02-28 13:21:21.532328+00","ram","74.38671875","0.5282158851623535","69.97265625",60,"v0.0.0_placeholder"
609,"2026-02-28 13:20:21.561229+00","2026-02-28 13:21:21.560711+00","rps","2399","0.2795027792453766","2399.3599999999997",60,"v0.0.0_placeholder"
610,"2026-02-28 13:20:36.506001+00","2026-02-28 13:21:36.505581+00","cpu","0.23845777177863148","0.10744532942771912","0.24736806800823502",60,"v0.0.0_placeholder"
611,"2026-02-28 13:20:36.538579+00","2026-02-28 13:21:36.538217+00","ram","74.8984375","0.5295722484588623","68.16015625",60,"v0.0.0_placeholder"
612,"2026-02-28 13:20:36.56848+00","2026-02-28 13:21:36.567999+00","rps","2402.0200000000004","0.2780260443687439","2412.96",60,"v0.0.0_placeholder"
613,"2026-02-28 13:20:51.485214+00","2026-02-28 13:21:51.484649+00","cpu","0.24106807685202286","0.12122905254364014","0.25635701782670695",60,"v0.0.0_placeholder"
614,"2026-02-28 13:20:51.512915+00","2026-02-28 13:21:51.512431+00","ram","72.35546875","0.522236168384552","66.0078125",60,"v0.0.0_placeholder"
615,"2026-02-28 13:20:51.538338+00","2026-02-28 13:21:51.537892+00","rps","2422.32","0.28601300716400146","2410.46",60,"v0.0.0_placeholder"
616,"2026-02-28 13:21:06.500197+00","2026-02-28 13:22:06.499745+00","cpu","0.24190786198522785","0.1275949478149414","0.26254844652686166",60,"v0.0.0_placeholder"
617,"2026-02-28 13:21:06.529583+00","2026-02-28 13:22:06.52913+00","ram","69.94921875","0.5188480615615845","66.7421875",60,"v0.0.0_placeholder"
618,"2026-02-28 13:21:06.562118+00","2026-02-28 13:22:06.561594+00","rps","2418.8","0.2897017002105713","2351.6400000000003",60,"v0.0.0_placeholder"
619,"2026-02-28 13:21:21.527859+00","2026-02-28 13:22:21.527385+00","cpu","0.24153477265724815","0.1262858510017395","0.20319288478708977",60,"v0.0.0_placeholder"
620,"2026-02-28 13:21:21.553118+00","2026-02-28 13:22:21.552644+00","ram","69.97265625","0.5195448398590088","66.7421875",60,"v0.0.0_placeholder"
621,"2026-02-28 13:21:21.578611+00","2026-02-28 13:22:21.578121+00","rps","2402.2","0.2889431416988373","2299.2000000000003",60,"v0.0.0_placeholder"
622,"2026-02-28 13:21:36.53197+00","2026-02-28 13:22:36.531491+00","cpu","0.17410623721622476","0.12628576159477234","0.2611706961648013",60,"v0.0.0_placeholder"
623,"2026-02-28 13:21:36.561779+00","2026-02-28 13:22:36.561294+00","ram","69.97265625","0.5195448398590088","66.15234375",60,"v0.0.0_placeholder"
624,"2026-02-28 13:21:36.587079+00","2026-02-28 13:22:36.586707+00","rps","2399.3599999999997","0.2889431118965149","2228.48",60,"v0.0.0_placeholder"
625,"2026-02-28 13:21:51.531565+00","2026-02-28 13:22:51.531101+00","cpu","0.24736806800823502","0.13048356771469116","0.1848214829653573",60,"v0.0.0_placeholder"
626,"2026-02-28 13:21:51.557655+00","2026-02-28 13:22:51.557172+00","ram","68.16015625","0.5173106789588928","66.15234375",60,"v0.0.0_placeholder"
627,"2026-02-28 13:21:51.586754+00","2026-02-28 13:22:51.586282+00","rps","2412.96","0.2913755178451538","2197.44",60,"v0.0.0_placeholder"
628,"2026-02-28 13:22:06.508608+00","2026-02-28 13:23:06.508127+00","cpu","0.25635701782670695","0.13283756375312805","0.262837581233542",60,"v0.0.0_placeholder"
629,"2026-02-28 13:22:06.535972+00","2026-02-28 13:23:06.535449+00","ram","66.0078125","0.5160577893257141","66.42578125",60,"v0.0.0_placeholder"
630,"2026-02-28 13:22:06.565758+00","2026-02-28 13:23:06.565292+00","rps","2410.46","0.29273951053619385","2239.92",60,"v0.0.0_placeholder"
631,"2026-02-28 13:22:21.520715+00","2026-02-28 13:23:21.520215+00","cpu","0.26254844652686166","0.1295994520187378","0.2691292201252357",60,"v0.0.0_placeholder"
632,"2026-02-28 13:22:21.550665+00","2026-02-28 13:23:21.5503+00","ram","66.7421875","0.5177812576293945","67.53515625",60,"v0.0.0_placeholder"
633,"2026-02-28 13:22:21.575888+00","2026-02-28 13:23:21.5754+00","rps","2351.6400000000003","0.2908632159233093","2269.58",60,"v0.0.0_placeholder"
634,"2026-02-28 13:22:36.530647+00","2026-02-28 13:23:36.530183+00","cpu","0.20319288478708977","0.1263321340084076","0.27213736394064836",60,"v0.0.0_placeholder"
635,"2026-02-28 13:22:36.560759+00","2026-02-28 13:23:36.56018+00","ram","66.7421875","0.5195201635360718","68.546875",60,"v0.0.0_placeholder"
636,"2026-02-28 13:22:36.583998+00","2026-02-28 13:23:36.583607+00","rps","2299.2000000000003","0.2889699935913086","2231.38",60,"v0.0.0_placeholder"
637,"2026-02-28 13:22:51.52954+00","2026-02-28 13:23:51.529087+00","cpu","0.2611706961648013","0.12125760316848755","0.26150380443972016",60,"v0.0.0_placeholder"
638,"2026-02-28 13:22:51.559358+00","2026-02-28 13:23:51.558809+00","ram","66.15234375","0.5222209692001343","66.609375",60,"v0.0.0_placeholder"
639,"2026-02-28 13:22:51.591537+00","2026-02-28 13:23:51.591077+00","rps","2228.48","0.28602954745292664","2103.46",60,"v0.0.0_placeholder"
640,"2026-02-28 13:23:06.565919+00","2026-02-28 13:24:06.565337+00","cpu","0.1848214829653573","0.11800879240036011","0.24833115539858686",60,"v0.0.0_placeholder"
641,"2026-02-28 13:23:06.59246+00","2026-02-28 13:24:06.59194+00","ram","66.15234375","0.5239500999450684","71.32421875",60,"v0.0.0_placeholder"
642,"2026-02-28 13:23:06.620252+00","2026-02-28 13:24:06.619802+00","rps","2197.44","0.2841470241546631","1992.98",60,"v0.0.0_placeholder"
643,"2026-02-28 13:23:21.524119+00","2026-02-28 13:24:21.523722+00","cpu","0.262837581233542","0.12161287665367126","0.20478508123638822",60,"v0.0.0_placeholder"
644,"2026-02-28 13:23:21.547514+00","2026-02-28 13:24:21.547033+00","ram","66.42578125","0.5220319032669067","72.375",60,"v0.0.0_placeholder"
645,"2026-02-28 13:23:21.571336+00","2026-02-28 13:24:21.570816+00","rps","2239.92","0.28623539209365845","1982.3000000000002",60,"v0.0.0_placeholder"
646,"2026-02-28 13:23:36.550048+00","2026-02-28 13:24:36.549655+00","cpu","0.2691292201252357","0.1209658682346344","0.23688806968988832",60,"v0.0.0_placeholder"
647,"2026-02-28 13:23:36.578265+00","2026-02-28 13:24:36.577789+00","ram","67.53515625","0.5223762392997742","74.45703125",60,"v0.0.0_placeholder"
648,"2026-02-28 13:23:36.608061+00","2026-02-28 13:24:36.607501+00","rps","2269.58","0.28586047887802124","2146.42",60,"v0.0.0_placeholder"
649,"2026-02-28 13:23:51.626652+00","2026-02-28 13:24:51.626153+00","cpu","0.27213736394064836","0.1117628812789917","0.22908226185538494",60,"v0.0.0_placeholder"
650,"2026-02-28 13:23:51.660161+00","2026-02-28 13:24:51.659406+00","ram","68.546875","0.5272743701934814","75.125",60,"v0.0.0_placeholder"
651,"2026-02-28 13:23:51.701292+00","2026-02-28 13:24:51.700733+00","rps","2231.38","0.28052783012390137","2209.36",60,"v0.0.0_placeholder"
652,"2026-02-28 13:24:06.576615+00","2026-02-28 13:25:06.576023+00","cpu","0.26150380443972016","0.10142633318901062","0.2230798401215616",60,"v0.0.0_placeholder"
653,"2026-02-28 13:24:06.61175+00","2026-02-28 13:25:06.611344+00","ram","66.609375","0.5327757596969604","75.71484375",60,"v0.0.0_placeholder"
654,"2026-02-28 13:24:06.635363+00","2026-02-28 13:25:06.634823+00","rps","2103.46","0.2745383381843567","2047.3",60,"v0.0.0_placeholder"
655,"2026-02-28 13:24:21.584967+00","2026-02-28 13:25:21.584486+00","cpu","0.24833115539858686","0.07351744174957275","0.22709181704235804",60,"v0.0.0_placeholder"
656,"2026-02-28 13:24:21.616773+00","2026-02-28 13:25:21.616238+00","ram","71.32421875","0.5476295948028564","77.83984375",60,"v0.0.0_placeholder"
657,"2026-02-28 13:24:21.647829+00","2026-02-28 13:25:21.647323+00","rps","1992.98","0.25836658477783203","2018.52",60,"v0.0.0_placeholder"
658,"2026-02-28 13:24:36.516441+00","2026-02-28 13:25:36.515954+00","cpu","0.20478508123638822","0.07200556993484497","0.23407419623059905",60,"v0.0.0_placeholder"
659,"2026-02-28 13:24:36.545802+00","2026-02-28 13:25:36.545328+00","ram","72.375","0.5484342575073242","78.12890625",60,"v0.0.0_placeholder"
660,"2026-02-28 13:24:36.581192+00","2026-02-28 13:25:36.580566+00","rps","1982.3000000000002","0.25749051570892334","2070.26",60,"v0.0.0_placeholder"
661,"2026-02-28 13:24:51.519751+00","2026-02-28 13:25:51.519261+00","cpu","0.23688806968988832","0.07668524980545044","0.17954271098207714",60,"v0.0.0_placeholder"
662,"2026-02-28 13:24:51.546907+00","2026-02-28 13:25:51.546444+00","ram","74.45703125","0.5459436178207397","78.12890625",60,"v0.0.0_placeholder"
663,"2026-02-28 13:24:51.575624+00","2026-02-28 13:25:51.573879+00","rps","2146.42","0.26020216941833496","2193.04",60,"v0.0.0_placeholder"
664,"2026-02-28 13:25:06.693216+00","2026-02-28 13:26:06.69247+00","cpu","0.22908226185538494","0.08002513647079468","0.23462872154115605",60,"v0.0.0_placeholder"
665,"2026-02-28 13:25:06.733619+00","2026-02-28 13:26:06.732972+00","ram","75.125","0.5441660284996033","76.62890625",60,"v0.0.0_placeholder"
666,"2026-02-28 13:25:06.772024+00","2026-02-28 13:26:06.771367+00","rps","2209.36","0.2621374726295471","2311.1600000000003",60,"v0.0.0_placeholder"
667,"2026-02-28 13:25:21.566621+00","2026-02-28 13:26:21.56603+00","cpu","0.2230798401215616","0.0709044337272644","0.1957921770322564",60,"v0.0.0_placeholder"
668,"2026-02-28 13:25:21.604096+00","2026-02-28 13:26:21.603471+00","ram","75.71484375","0.5490203499794006","74.7421875",60,"v0.0.0_placeholder"
669,"2026-02-28 13:25:21.636161+00","2026-02-28 13:26:21.635596+00","rps","2047.3","0.25685247778892517","2295.14",60,"v0.0.0_placeholder"
670,"2026-02-28 13:25:36.513808+00","2026-02-28 13:26:36.513284+00","cpu","0.22709181704235804","0.06951478123664856","0.1964940617053236",60,"v0.0.0_placeholder"
671,"2026-02-28 13:25:36.540948+00","2026-02-28 13:26:36.540492+00","ram","77.83984375","0.5497599244117737","75.88671875",60,"v0.0.0_placeholder"
672,"2026-02-28 13:25:36.566062+00","2026-02-28 13:26:36.5656+00","rps","2018.52","0.25604724884033203","2194.2200000000003",60,"v0.0.0_placeholder"
673,"2026-02-28 13:25:51.512469+00","2026-02-28 13:26:51.51197+00","cpu","0.23407419623059905","0.0699857771396637","0.19957997887263634",60,"v0.0.0_placeholder"
674,"2026-02-28 13:25:51.5451+00","2026-02-28 13:26:51.544617+00","ram","78.12890625","0.5495092868804932","72.47265625",60,"v0.0.0_placeholder"
675,"2026-02-28 13:25:51.570853+00","2026-02-28 13:26:51.570369+00","rps","2070.26","0.25632017850875854","2153.42",60,"v0.0.0_placeholder"
676,"2026-02-28 13:26:06.624625+00","2026-02-28 13:27:06.624124+00","cpu","0.17954271098207714","0.0730830729007721","0.23782961294286267",60,"v0.0.0_placeholder"
677,"2026-02-28 13:26:06.650459+00","2026-02-28 13:27:06.649968+00","ram","78.12890625","0.5478608012199402","72.7890625",60,"v0.0.0_placeholder"
678,"2026-02-28 13:26:06.679028+00","2026-02-28 13:27:06.678507+00","rps","2193.04","0.25811487436294556","2170.76",60,"v0.0.0_placeholder"
679,"2026-02-28 13:26:21.497949+00","2026-02-28 13:27:21.497519+00","cpu","0.23462872154115605","0.08586162328720093","0.14363222499999892",60,"v0.0.0_placeholder"
680,"2026-02-28 13:26:21.528951+00","2026-02-28 13:27:21.528449+00","ram","76.62890625","0.5410597324371338","72.7890625",60,"v0.0.0_placeholder"
681,"2026-02-28 13:26:21.553189+00","2026-02-28 13:27:21.552717+00","rps","2311.1600000000003","0.265519380569458","2209.1000000000004",60,"v0.0.0_placeholder"
682,"2026-02-28 13:26:36.52074+00","2026-02-28 13:27:36.520245+00","cpu","0.1957921770322564","0.09188270568847656","0.24689546612073768",60,"v0.0.0_placeholder"
683,"2026-02-28 13:26:36.542432+00","2026-02-28 13:27:36.541963+00","ram","74.7421875","0.5378551483154297","68.8828125",60,"v0.0.0_placeholder"
684,"2026-02-28 13:26:36.566395+00","2026-02-28 13:27:36.566018+00","rps","2295.14","0.2690082788467407","2414.28",60,"v0.0.0_placeholder"
685,"2026-02-28 13:26:51.578456+00","2026-02-28 13:27:51.577917+00","cpu","0.1964940617053236","0.07688900828361511","0.25062123361377486",60,"v0.0.0_placeholder"
686,"2026-02-28 13:26:51.609665+00","2026-02-28 13:27:51.608991+00","ram","75.88671875","0.5458351969718933","66.93359375",60,"v0.0.0_placeholder"
687,"2026-02-28 13:26:51.649516+00","2026-02-28 13:27:51.648781+00","rps","2194.2200000000003","0.2603202164173126","2409.9",60,"v0.0.0_placeholder"
688,"2026-02-28 13:27:06.516433+00","2026-02-28 13:28:06.515939+00","cpu","0.19957997887263634","0.08294063806533813","0.2169131728451334",60,"v0.0.0_placeholder"
689,"2026-02-28 13:27:06.543351+00","2026-02-28 13:28:06.54281+00","ram","72.47265625","0.5426143407821655","67.75",60,"v0.0.0_placeholder"
690,"2026-02-28 13:27:06.565683+00","2026-02-28 13:28:06.565194+00","rps","2153.42","0.263826847076416","2205.7400000000002",60,"v0.0.0_placeholder"
691,"2026-02-28 13:27:21.532947+00","2026-02-28 13:28:21.532478+00","cpu","0.23782961294286267","0.08353400230407715","0.22159593874346933",60,"v0.0.0_placeholder"
692,"2026-02-28 13:27:21.560611+00","2026-02-28 13:28:21.560145+00","ram","72.7890625","0.5422985553741455","66.01171875",60,"v0.0.0_placeholder"
693,"2026-02-28 13:27:21.591172+00","2026-02-28 13:28:21.590606+00","rps","2170.76","0.26417064666748047","2113.6400000000003",60,"v0.0.0_placeholder"
694,"2026-02-28 13:27:36.520262+00","2026-02-28 13:28:36.519884+00","cpu","0.14363222499999892","0.08877161145210266","0.25707941107826304",60,"v0.0.0_placeholder"
695,"2026-02-28 13:27:36.545608+00","2026-02-28 13:28:36.545109+00","ram","72.7890625","0.53951096534729","63.30078125",60,"v0.0.0_placeholder"
696,"2026-02-28 13:27:36.575382+00","2026-02-28 13:28:36.574921+00","rps","2209.1000000000004","0.2672055959701538","2047.2200000000003",60,"v0.0.0_placeholder"
697,"2026-02-28 13:27:51.501346+00","2026-02-28 13:28:51.500977+00","cpu","0.24689546612073768","0.1295168697834015","0.161365674999999",60,"v0.0.0_placeholder"
698,"2026-02-28 13:27:51.532342+00","2026-02-28 13:28:51.531799+00","ram","68.8828125","0.517825186252594","63.30078125",60,"v0.0.0_placeholder"
699,"2026-02-28 13:27:51.55652+00","2026-02-28 13:28:51.556005+00","rps","2414.28","0.2908153533935547","2051.12",60,"v0.0.0_placeholder"
700,"2026-02-28 13:28:06.501612+00","2026-02-28 13:29:06.501155+00","cpu","0.25062123361377486","0.13192495703697205","0.25666868227892325",60,"v0.0.0_placeholder"
701,"2026-02-28 13:28:06.535361+00","2026-02-28 13:29:06.53477+00","ram","66.93359375","0.5165435075759888","66.3046875",60,"v0.0.0_placeholder"
702,"2026-02-28 13:28:06.559933+00","2026-02-28 13:29:06.559442+00","rps","2409.9","0.2922106981277466","2232.54",60,"v0.0.0_placeholder"
703,"2026-02-28 13:28:21.587792+00","2026-02-28 13:29:21.587361+00","cpu","0.2169131728451334","0.11192521452903748","0.21635357449893347",60,"v0.0.0_placeholder"
704,"2026-02-28 13:28:21.628497+00","2026-02-28 13:29:21.627951+00","ram","67.75","0.5271879434585571","66.3046875",60,"v0.0.0_placeholder"
705,"2026-02-28 13:28:21.661659+00","2026-02-28 13:29:21.661218+00","rps","2205.7400000000002","0.28062188625335693","2251.5600000000004",60,"v0.0.0_placeholder"
706,"2026-02-28 13:28:36.512103+00","2026-02-28 13:29:36.511529+00","cpu","0.22159593874346933","0.10636863112449646","0.2678707422546062",60,"v0.0.0_placeholder"
707,"2026-02-28 13:28:36.537305+00","2026-02-28 13:29:36.536853+00","ram","66.01171875","0.5301452875137329","66.35546875",60,"v0.0.0_placeholder"
708,"2026-02-28 13:28:36.567088+00","2026-02-28 13:29:36.566612+00","rps","2113.6400000000003","0.2774021625518799","2249.22",60,"v0.0.0_placeholder"
709,"2026-02-28 13:28:51.545207+00","2026-02-28 13:29:51.544734+00","cpu","0.25707941107826304","0.10923120379447937","0.257501456393854",60,"v0.0.0_placeholder"
710,"2026-02-28 13:28:51.569727+00","2026-02-28 13:29:51.569268+00","ram","63.30078125","0.5286217927932739","68.13671875",60,"v0.0.0_placeholder"
711,"2026-02-28 13:28:51.598106+00","2026-02-28 13:29:51.597621+00","rps","2047.2200000000003","0.27906084060668945","2155.56",60,"v0.0.0_placeholder"
712,"2026-02-28 13:29:06.539221+00","2026-02-28 13:30:06.538738+00","cpu","0.161365674999999","0.11039960384368896","0.24380412516179858",60,"v0.0.0_placeholder"
713,"2026-02-28 13:29:06.569317+00","2026-02-28 13:30:06.568825+00","ram","63.30078125","0.5279999375343323","70.45703125",60,"v0.0.0_placeholder"
714,"2026-02-28 13:29:06.595263+00","2026-02-28 13:30:06.594774+00","rps","2051.12","0.2797378897666931","2038.8000000000002",60,"v0.0.0_placeholder"
