ts_rounded,cpu,ram,rps
2026-02-28 13:14:30+00:00,0.2207791835760321,93.05078125,2237.92
2026-02-28 13:14:45+00:00,0.221023084046212,93.5703125,2273.7
2026-02-28 13:15:00+00:00,0.2219171324991229,93.51953125,2281.6
2026-02-28 13:15:15+00:00,0.1738908836977929,92.921875,2319.78
2026-02-28 13:15:30+00:00,0.1643875010618591,92.921875,2317.36
2026-02-28 13:15:45+00:00,0.2245051374618158,93.10546875,2317.4
2026-02-28 13:16:00+00:00,0.2250406748947015,91.57421875,2313.36
2026-02-28 13:16:15+00:00,0.1956685708831546,92.9453125,2321.94
2026-02-28 13:16:30+00:00,0.2237738595766401,91.234375,2322.5600000000004
2026-02-28 13:16:45+00:00,0.2210781496533591,92.75390625,2326.32
2026-02-28 13:17:00+00:00,0.2230629245776002,92.8125,2333.1
2026-02-28 13:17:15+00:00,0.2238318483412323,92.30859375,2321.52
2026-02-28 13:17:30+00:00,0.1615273792579484,92.30859375,2324.88
2026-02-28 13:17:45+00:00,0.2241253340745325,92.64453125,2307.84
2026-02-28 13:18:00+00:00,0.2240375476814189,86.35546875,2304.92
2026-02-28 13:18:15+00:00,0.2245659159571546,76.40234375,2310.06
2026-02-28 13:18:30+00:00,0.1713999561023981,76.40234375,2336.32
2026-02-28 13:18:45+00:00,0.2348409027944516,75.87890625,2388.6000000000004
2026-02-28 13:19:00+00:00,0.2393779700708239,75.87890625,2387.28
2026-02-28 13:19:15+00:00,0.19815973937381,78.43359375,2388.06
2026-02-28 13:19:30+00:00,0.2356741079653623,77.5234375,2387.26
2026-02-28 13:19:45+00:00,0.2367735431590005,76.9765625,2410.58
2026-02-28 13:20:00+00:00,0.2361568652076993,78.2734375,2393.42
2026-02-28 13:20:15+00:00,0.1921663800048057,74.38671875,2399.0
2026-02-28 13:20:30+00:00,0.2384577717786314,74.8984375,2402.0200000000004
2026-02-28 13:20:45+00:00,0.2410680768520228,72.35546875,2422.32
2026-02-28 13:21:00+00:00,0.2419078619852278,69.94921875,2418.8
2026-02-28 13:21:15+00:00,0.2415347726572481,69.97265625,2402.2
2026-02-28 13:21:30+00:00,0.1741062372162247,69.97265625,2399.36
2026-02-28 13:21:45+00:00,0.247368068008235,68.16015625,2412.96
2026-02-28 13:22:00+00:00,0.2563570178267069,66.0078125,2410.46
2026-02-28 13:22:15+00:00,0.2625484465268616,66.7421875,2351.6400000000003
2026-02-28 13:22:30+00:00,0.2031928847870897,66.7421875,2299.2000000000003
2026-02-28 13:22:45+00:00,0.2611706961648013,66.15234375,2228.48
2026-02-28 13:23:00+00:00,0.1848214829653573,66.15234375,2197.44
2026-02-28 13:23:15+00:00,0.262837581233542,66.42578125,2239.92
2026-02-28 13:23:30+00:00,0.2691292201252357,67.53515625,2269.58
2026-02-28 13:23:45+00:00,0.2721373639406483,68.546875,2231.38
2026-02-28 13:24:00+00:00,0.2615038044397201,66.609375,2103.46
2026-02-28 13:24:15+00:00,0.2483311553985868,71.32421875,1992.98
2026-02-28 13:24:30+00:00,0.2047850812363882,72.375,1982.3
2026-02-28 13:24:45+00:00,0.2368880696898883,74.45703125,2146.42
2026-02-28 13:25:00+00:00,0.2290822618553849,75.125,2209.36
2026-02-28 13:25:15+00:00,0.2230798401215616,75.71484375,2047.3
2026-02-28 13:25:30+00:00,0.227091817042358,77.83984375,2018.52
2026-02-28 13:25:45+00:00,0.234074196230599,78.12890625,2070.26
2026-02-28 13:26:00+00:00,0.1795427109820771,78.12890625,2193.04
2026-02-28 13:26:15+00:00,0.234628721541156,76.62890625,2311.1600000000003
2026-02-28 13:26:30+00:00,0.1957921770322564,74.7421875,2295.14
2026-02-28 13:26:45+00:00,0.1964940617053236,75.88671875,2194.2200000000003
2026-02-28 13:27:00+00:00,0.1995799788726363,72.47265625,2153.42
2026-02-28 13:27:15+00:00,0.2378296129428626,72.7890625,2170.76
2026-02-28 13:27:30+00:00,0.1436322249999989,72.7890625,2209.1000000000004
2026-02-28 13:27:45+00:00,0.2468954661207376,68.8828125,2414.28
2026-02-28 13:28:00+00:00,0.2506212336137748,66.93359375,2409.9
2026-02-28 13:28:15+00:00,0.2169131728451334,67.75,2205.74
2026-02-28 13:28:30+00:00,0.2215959387434693,66.01171875,2113.6400000000003
2026-02-28 13:28:45+00:00,0.257079411078263,63.30078125,2047.2200000000005
2026-02-28 13:29:00+00:00,0.161365674999999,63.30078125,2051.12
2026-02-28 13:29:15+00:00,0.2566686822789232,66.3046875,2232.54
2026-02-28 13:29:30+00:00,0.2163535744989334,66.3046875,2251.5600000000004
2026-02-28 13:29:45+00:00,0.2678707422546062,66.35546875,2249.22
2026-02-28 13:30:00+00:00,0.257501456393854,68.13671875,2155.56
2026-02-28 13:30:15+00:00,0.2438041251617985,70.45703125,2038.8
2026-02-28 13:30:30+00:00,0.1832005147497045,70.45703125,2053.62
2026-02-28 13:30:45+00:00,0.241278610325468,73.62109375,2251.7000000000003
2026-02-28 13:31:00+00:00,0.1688636086061645,73.62109375,2362.32
2026-02-28 13:31:15+00:00,0.2383133644445378,76.0703125,2368.74
2026-02-28 13:31:30+00:00,0.1935008378009542,76.0703125,2291.58
2026-02-28 13:31:45+00:00,0.2348532573885989,77.04296875,2146.0200000000004
2026-02-28 13:32:00+00:00,0.2324270684263525,78.12109375,2121.6000000000004
2026-02-28 13:32:15+00:00,0.1975283253154733,78.69140625,2082.46
2026-02-28 13:32:30+00:00,0.2243993578942571,77.12109375,2178.86
2026-02-28 13:32:45+00:00,0.2245626460182907,75.3046875,2085.44
2026-02-28 13:33:00+00:00,0.2291240286117965,75.27734375,2015.52
2026-02-28 13:33:15+00:00,0.1980935195614281,72.63671875,1983.18
2026-02-28 13:33:30+00:00,0.2416398926972019,68.2734375,2054.86
2026-02-28 13:33:45+00:00,0.2498252788869223,64.9296875,2063.28
2026-02-28 13:34:00+00:00,0.1793565365993494,62.453125,1829.8
2026-02-28 13:34:15+00:00,0.1552617630385481,60.484375,1006.54
2026-02-28 13:34:30+00:00,0.0837354873685367,59.421875,645.76
2026-02-28 13:34:45+00:00,0.0508818373792292,59.28125,325.64
2026-02-28 13:35:00+00:00,0.0385019796894526,59.28125,327.28
2026-02-28 13:35:15+00:00,0.0407658224534896,58.46875,326.14
2026-02-28 13:35:30+00:00,0.0454217241136241,59.3125,325.90000000000003
2026-02-28 13:35:45+00:00,0.0471093379478311,58.55078125,324.20000000000005
2026-02-28 13:36:00+00:00,0.0480699815089514,59.03515625,325.06
2026-02-28 13:36:15+00:00,0.0486459439980769,58.609375,325.68
2026-02-28 13:36:30+00:00,0.0389627661538264,58.609375,328.52
2026-02-28 13:36:45+00:00,0.0419970838502558,58.80078125,331.3
2026-02-28 13:37:00+00:00,0.0611066213242666,58.8359375,332.58
2026-02-28 13:37:15+00:00,0.0539518530052954,58.8515625,326.6
2026-02-28 13:37:30+00:00,0.0394916587884664,58.8515625,324.74
2026-02-28 13:37:45+00:00,0.0440822011533583,58.26171875,322.98
2026-02-28 13:38:00+00:00,0.0464569543005953,58.52734375,325.98
2026-02-28 13:38:15+00:00,0.0512358657508775,58.0078125,327.68
2026-02-28 13:38:30+00:00,0.0367209584664279,58.0078125,327.36
2026-02-28 13:38:45+00:00,0.0495795205510078,58.265625,325.66
2026-02-28 13:39:00+00:00,0.047483667507634,59.265625,325.26
2026-02-28 13:39:15+00:00,0.0474472579945009,58.6328125,326.52
2026-02-28 13:39:30+00:00,0.0385724325653022,58.6328125,326.66
2026-02-28 13:39:45+00:00,0.0382763371278461,58.28125,328.62
2026-02-28 13:40:00+00:00,0.040396721989765,55.6796875,328.26
2026-02-28 13:40:15+00:00,0.0485539584093403,59.22265625,328.06
2026-02-28 13:40:30+00:00,0.0345750469397378,59.22265625,327.12
2026-02-28 13:40:45+00:00,0.0478862319552201,58.22265625,325.44
2026-02-28 13:41:00+00:00,0.0478816294140982,59.28125,325.8
2026-02-28 13:41:15+00:00,0.0485163934426206,59.5859375,325.32
2026-02-28 13:41:30+00:00,0.0487225699459666,59.5859375,326.42
2026-02-28 13:41:45+00:00,0.0484055231380172,58.34765625,324.32000000000005
2026-02-28 13:42:00+00:00,0.0392461741199267,58.34765625,325.06
2026-02-28 13:42:15+00:00,0.0462365908027641,58.97265625,323.90000000000003
2026-02-28 13:42:30+00:00,0.0459384323067346,58.5859375,323.2
2026-02-28 13:42:45+00:00,0.0363256792385544,58.359375,270.18
2026-02-28 13:43:00+00:00,0.0327864185439099,57.9453125,205.14
2026-02-28 13:43:15+00:00,0.0166652852657821,58.578125,75.62
2026-02-28 13:43:30+00:00,6.434999999953561e-05,58.33203125,11.0
2026-02-28 13:43:45+00:00,0.0001636726546915,58.30859375,0.1
2026-02-28 13:44:00+00:00,0.0001691380056913,58.30859375,0.1
2026-02-28 13:44:15+00:00,0.0001976246596011,58.3046875,0.1
